target,id,date,flag,user,comment
1,2062401079,Sat Jun 06 23:07:41 PDT 2009,NO_QUERY,charleshaute,Going to sleep with a smile.  goodnightt.
0,2190375789,Tue Jun 16 02:33:02 PDT 2009,NO_QUERY,WilhelmK,"Went out for dinner last night, then for a drive. I HAD TO SIT IN THE BACK! It was very uncomfortable "
1,2050846883,Fri Jun 05 19:23:58 PDT 2009,NO_QUERY,bonnieboop83,@aplusk you should have diversity instead!! Haha 
1,1976571380,Sat May 30 18:28:29 PDT 2009,NO_QUERY,JONSGIRL6769,"@ktsummer Oh shit.. I never looked that low in the numbers.. I figured ABC, NBC, etc.. let me know when you get home from the burgh..  thx"
1,2177518455,Mon Jun 15 06:14:52 PDT 2009,NO_QUERY,blaqkgloss,thundery and lighteningy  but fear my strawberry and pepper plants will die as they'll get over watered!
1,2178393090,Mon Jun 15 07:38:09 PDT 2009,NO_QUERY,Valalba,@ToddBrink at BCS?  Say hi to Susan for me if you are 
1,2003814158,Tue Jun 02 07:11:33 PDT 2009,NO_QUERY,lottehhh,"My grandmother asked me yesterday why I didn't record a CD, cause my voice is so beautiful. Thank you very much, grandma. "
0,2234966292,Fri Jun 19 00:07:50 PDT 2009,NO_QUERY,xoEmoWIfexo,I stop this and i wish u can talk to me ..And we can be ok again  imm leave u alone it till u r ok at less but i do worrie about u tho
1,1967473088,Fri May 29 19:38:42 PDT 2009,NO_QUERY,Kerrina,watched Up today. it was awesome! 
1,1675863208,Fri May 01 20:30:35 PDT 2009,NO_QUERY,lyricalb,@LadyeK Do it. I'm sure it will be interesting. 
0,1795317823,Thu May 14 07:33:29 PDT 2009,NO_QUERY,xCarlaBoylanx,"Finished studying for the day...daily dose of gg and oth, before heading to work yet again  x"
1,1995317043,Mon Jun 01 13:17:46 PDT 2009,NO_QUERY,PamsLove,"@christine656 Oh thats Ok, I will still go with that option...lol "
1,2068535005,Sun Jun 07 14:14:55 PDT 2009,NO_QUERY,925jdub,@sarausa5 Congrats on the weight loss!  You're doing great!  Proud of you!  
0,2205775134,Wed Jun 17 05:25:10 PDT 2009,NO_QUERY,falcondesign,"@laurentbui do you have 3G connection on your iPhone? i dont have it, neither EDGE... "
0,2063152082,Sun Jun 07 01:33:35 PDT 2009,NO_QUERY,ninkul,An hour til my bus! 
0,1997675441,Mon Jun 01 17:15:47 PDT 2009,NO_QUERY,meredithjlevin,I hate moving. Can someone please unpack and put everything away for me 
0,2244181029,Fri Jun 19 14:24:33 PDT 2009,NO_QUERY,SufiPUMPKIN,@cyjahmm Janie! I heard Jerry got in trouble  He wouldn't write people up and threw a fit when they tried to send his people home.
0,2202449557,Tue Jun 16 21:48:57 PDT 2009,NO_QUERY,azzywazzy,Boy I'm so tired. Very restless night and I don't feel rested at all  Let's try and sleep on the train!
1,1880625893,Fri May 22 01:55:01 PDT 2009,NO_QUERY,esgee,@DJHOMICIDE1 Mick Swagga has came and left the building!  http://myloc.me/1npn
1,1965527275,Fri May 29 16:04:39 PDT 2009,NO_QUERY,jaleesie,@reymargooding i got the call Rey!  i was in the exam..forgot to take my fone back off. got home a little while now.wats up
1,2064136872,Sun Jun 07 05:20:46 PDT 2009,NO_QUERY,Heyitsmeh,"Ah, that toasted cheese sandwich really hit the spot. "
0,2214940592,Wed Jun 17 17:26:56 PDT 2009,NO_QUERY,rockcollation,"and missin you my dear prince, is incredible the lack of you in my heart ♥  hope to see you tomorrow so I can kiss you again... *.* L've u"
1,2001614256,Tue Jun 02 01:28:30 PDT 2009,NO_QUERY,sashamakila,US visa approved. Aspen here I come! 
1,1972897206,Sat May 30 10:05:31 PDT 2009,NO_QUERY,SmilingSpirit,@GreatOwl that made my day!! Appreciative heart for you 
1,1969975608,Sat May 30 01:57:19 PDT 2009,NO_QUERY,sheb57,"@MandyPandy32  Nooooooo,  cleaning and tidying is a rainy day occupation ....we deserve the sun "
1,1564645130,Mon Apr 20 04:23:43 PDT 2009,NO_QUERY,adnanmahmud,@hiasgourmet That was awesome. i hear the celebratory fireworks! 
1,1833921052,Mon May 18 00:56:55 PDT 2009,NO_QUERY,kenners77,"sleepyyy...time for bed, but excited for tomorrow "
0,2235436175,Fri Jun 19 01:12:25 PDT 2009,NO_QUERY,TaTasya,@cherrydaily I will!!!! me and ben will come look for u...his always break promises.. 
0,1970462252,Sat May 30 03:58:03 PDT 2009,NO_QUERY,zimka07,please... please... I'm begging 
0,1677541821,Sat May 02 02:38:18 PDT 2009,NO_QUERY,metasilk,Elderly dog with incontinence now too... leads to a lot of questions. 
1,1994455619,Mon Jun 01 11:57:01 PDT 2009,NO_QUERY,rach2wallace,uploading ten second epic pictures 
0,1564956833,Mon Apr 20 05:28:42 PDT 2009,NO_QUERY,Mauricm,@Russhelle This is the perfect morning to be home ... instead ... I am having a coffee at work too. 
0,2016369697,Wed Jun 03 06:39:29 PDT 2009,NO_QUERY,BlowhornOz,@MissBeckala  aww... that sucks. Sorry Becca. 
0,1962208321,Fri May 29 10:41:29 PDT 2009,NO_QUERY,sheridesfixed,@chcuk WTF why can't you come race with us?? ughh  where's your road race at on sunday?
0,2049141168,Fri Jun 05 16:21:58 PDT 2009,NO_QUERY,Hopefrthelefnts,crying b/c i'm realizing that my bro is a senior and i won't see him alot next year... no one to depend on 
1,2056699501,Sat Jun 06 11:37:45 PDT 2009,NO_QUERY,beckuhk,My dads a parttime hooker.  he just said he was going to pawn his body...
1,1469927196,Tue Apr 07 07:50:09 PDT 2009,NO_QUERY,jcx27,@deanomarr but life is different now - after all - how else could i interact w/you in Newcastle? 
0,2053443462,Sat Jun 06 04:34:26 PDT 2009,NO_QUERY,nummmtan7,will obviously miss ROCK AM RING  
1,1676342683,Fri May 01 21:46:01 PDT 2009,NO_QUERY,jamieslavade,@brianhogg oh you boys and your lack of hair product knowledge. 
0,2234523835,Thu Jun 18 23:13:07 PDT 2009,NO_QUERY,pltan,@kohamanda thats a good one. when can we be overtall like A Ambrosio? 
0,2058900845,Sat Jun 06 15:51:11 PDT 2009,NO_QUERY,troyal09,"@joebeaudoinjr yeah, its a federal thing so I have no choice.  Oh well, time to tweet happy thoughts. I've got a month before it happens."
0,2323462412,Thu Jun 25 00:42:02 PDT 2009,NO_QUERY,parfit,The folks' house was waaaaay to quiet without Max's raspy breathing 
0,2208214366,Wed Jun 17 08:55:24 PDT 2009,NO_QUERY,themexbox,"@Sogeman you want Sam and Max, I want magic the gethering. Been waiting all day. It'll work soon though, because I have to go to work now "
1,2056079601,Sat Jun 06 10:29:21 PDT 2009,NO_QUERY,carrotmadman6,"@sjdvda Spot on. The iPhone is a phone, not a camcorder. "
1,1677077545,Sat May 02 00:21:43 PDT 2009,NO_QUERY,davidchristian,@SaraJChipps - duly noted 
0,2052424846,Sat Jun 06 00:41:06 PDT 2009,NO_QUERY,alexholroyd,Just watched the postman drive away with a parcel after taking more than 3 seconds to answer the door 
1,1693810595,Sun May 03 23:52:20 PDT 2009,NO_QUERY,chocnut,"@clamchowder Haha. Actually, I managed to get two twice. But I gave it away to other fans.  I only needed one. ;-P"
1,2064911323,Sun Jun 07 07:27:58 PDT 2009,NO_QUERY,nevitsky,manila reviews is up and running  http://www.manilareviews.com/ please visit and leave a comment if you can  labyu tweeps!
1,1974249399,Sat May 30 12:44:37 PDT 2009,NO_QUERY,xoxorachybby,Lmfao i love our team. They funny 
1,2052385163,Sat Jun 06 00:33:12 PDT 2009,NO_QUERY,S3rious3y3z,Oh well work tomorro. Nitey nite 
0,1557096883,Sun Apr 19 01:59:53 PDT 2009,NO_QUERY,luciacardozo,@zackalltimelow what's going on? 
1,2015031719,Wed Jun 03 03:29:17 PDT 2009,NO_QUERY,MarsBB,@blackbeanpaste Halata. LOL. Sorry kung ang DAMING updates galing sa`kin. Addict e. 
0,1973938270,Sat May 30 12:07:33 PDT 2009,NO_QUERY,Ellaofthecinder,@Lunatiger I'm going to miss the headlines.  
0,1550734197,Sat Apr 18 07:06:05 PDT 2009,NO_QUERY,jmcaddell,At Opening Day--the Commerce Bank &quot;C&quot; mascot just walked by. The bank is changing its name--will the &quot;C&quot; lose its job? 
0,2014634996,Wed Jun 03 02:10:52 PDT 2009,NO_QUERY,chetspengler,@Maverick_AC Download weather this year looks a bit crap!  i was hoping for a scorcher!
1,2009747488,Tue Jun 02 16:12:44 PDT 2009,NO_QUERY,brenolson,"Hey, it's my first tweet!  Don't know if I anyone cares, except Gale, since none of my friends are on Twitter!  "
1,1676735761,Fri May 01 23:00:45 PDT 2009,NO_QUERY,StormieSummer,"@atticfox had a pup corgi while back, everybody learned fast to pick up flip flops, socks, shoes, books etc! LOL  Nice clean house! "
1,1984515383,Sun May 31 15:15:30 PDT 2009,NO_QUERY,greciaGuemor,talking with @esmytavera! 
0,2322834288,Wed Jun 24 23:22:06 PDT 2009,NO_QUERY,aaronsalcido90,just saw a sweet cadillac deville for $500.00........ i want it now 
1,2064178246,Sun Jun 07 05:28:56 PDT 2009,NO_QUERY,Kittzle,@MsSnarkyPants I love when you talk to yourself 
0,1982276792,Sun May 31 10:53:12 PDT 2009,NO_QUERY,iPhornera,"a tomamme un goyur y a seguí empollando inglé.. what I really need is a cup of coffee, but is very difficult indeed, as there's no milk "
0,1983432462,Sun May 31 13:08:43 PDT 2009,NO_QUERY,AliConway,Just about to pick daughter up from work - then &quot;LOTS&quot; of ironing to do   wonder what I can find to distract me instead.....!!
1,1996338030,Mon Jun 01 14:55:08 PDT 2009,NO_QUERY,bekkermusic,Pizza at green lake with the family. Its good 2 be back 
0,2219393412,Thu Jun 18 00:26:11 PDT 2009,NO_QUERY,mklitao,Free cut in Psych 108! Yay! Annoying how we still have an org meeting later at 5:30 though 
0,2295394735,Tue Jun 23 07:52:18 PDT 2009,NO_QUERY,day_b,"@rach_80 I know, I know! "
1,2064336759,Sun Jun 07 05:59:01 PDT 2009,NO_QUERY,_Kahee_,@_Dannii_ HeHe byee  Oh I will 
0,2255111396,Sat Jun 20 10:46:33 PDT 2009,NO_QUERY,brijeshnairan,@vilakudy I wish i could see that interview 
1,1998393903,Mon Jun 01 18:28:35 PDT 2009,NO_QUERY,kdbennett,On the dock for the evening: Jon and Kate Plus 8 and Conan's first Tonight Show. And playing with my new toy. I'm on summer break.  
1,2061524530,Sat Jun 06 21:03:01 PDT 2009,NO_QUERY,nikkideejay,@tracy_detlor http://twitpic.com/6t2si - gorgeous!  i was thinking of doing something like that 
0,1981900585,Sun May 31 10:07:15 PDT 2009,NO_QUERY,FunkyPaul,Finished! :-D :-/ 
1,1881738392,Fri May 22 05:26:31 PDT 2009,NO_QUERY,susanzerah,just started playing pet society. thanks to those who reserve a nice lot for me in town. 
1,2052950579,Sat Jun 06 02:40:24 PDT 2009,NO_QUERY,AnniLovesToSing,@ashleytisdale wonderful that you'll miss germany hope you come soon again  'cause I will miss your posts about germany ^^
0,2323534672,Thu Jun 25 00:52:20 PDT 2009,NO_QUERY,neonkitten,Just saw the transformers movie. I don't think I liked it. 
0,2328852115,Thu Jun 25 10:03:47 PDT 2009,NO_QUERY,WillOtheWisps,Farrah Fawcett has died   sending love and condolences to her family and friends http://bit.ly/I65t7
1,2176001753,Mon Jun 15 02:37:38 PDT 2009,NO_QUERY,efreym09,"Lakers!!!!... go Lakers!!!... I just found out, Lakers won the game!!!.. 4-1... wiiiiiii!!!... Nice Bryant.,. "
0,1982412956,Sun May 31 11:09:29 PDT 2009,NO_QUERY,quasiem,"It's official, Lerry the Alero is not going to be my car anymore "
1,1981820121,Sun May 31 09:57:35 PDT 2009,NO_QUERY,akojen,@knotby9 Well...not EVERYTHING...Hag in a Black Leather Jacket? 
1,2002778110,Tue Jun 02 05:08:10 PDT 2009,NO_QUERY,21five,@candlelight I've always used LinkedIn as a &quot;people I should meet&quot; tool - and often that overlaps with &quot;people I might know&quot;. 
1,1989044863,Mon Jun 01 00:10:00 PDT 2009,NO_QUERY,kdramos,@mosaicked I knew it. Lara-- when are you free this week?  I need to copy your HD din eh. Hahaha
0,1687149071,Sun May 03 07:54:34 PDT 2009,NO_QUERY,eliangg,"havent signed on to twitter in a while.  just working on the bathroon, going shopping a little later.  have a horrible headace "
0,1685515435,Sun May 03 00:44:24 PDT 2009,NO_QUERY,sweetcookiejar,@cadburysunshine .. hmm ..a Canon EOS 1000D .. pretty cool eh? hahah .. but i'm still faaaaar from affording it 
0,1983341604,Sun May 31 12:58:27 PDT 2009,NO_QUERY,autolovebug,so sad what just happened to george tiller!! 
0,1981643519,Sun May 31 09:35:24 PDT 2009,NO_QUERY,GusF,Realized that Pushing Daisies was on last night on ABC (Eastern channel only) and I can't seem to find the torrent for it 
0,2056488556,Sat Jun 06 11:14:11 PDT 2009,NO_QUERY,shaunarawrr_x,@emboosh oh fuck. thats dear. 
1,2053758929,Sat Jun 06 05:36:47 PDT 2009,NO_QUERY,goctss,I want a BlackBerry. If you're selling one on the cheap hook me up! 
0,1994526259,Mon Jun 01 12:03:15 PDT 2009,NO_QUERY,katerabbit,@buttonista that's the problem  as if i'm not already waking up too early!
0,1982833906,Sun May 31 11:59:45 PDT 2009,NO_QUERY,SukariHarris,@coloronline unfortunately it's like that with most things of color.  I'm having a hard time finding #aagenealogy blogs &amp; info 
0,2284513303,Mon Jun 22 13:58:36 PDT 2009,NO_QUERY,karl_casson,@laurynmarshall I need a miracle too beb  xxx
0,1996870822,Mon Jun 01 15:50:30 PDT 2009,NO_QUERY,chrysmariss,i probably have the worst acid reflux everrrrr  
0,1687492442,Sun May 03 08:50:30 PDT 2009,NO_QUERY,melissabeard,I woke up to my ankle being randomly swollen...I'm not sure why. I'm a little confused and sore 
0,2206962997,Wed Jun 17 07:17:53 PDT 2009,NO_QUERY,washjones,"dear tweet, is going to school and my blow dry broke this morning. "
1,1686778967,Sun May 03 06:44:26 PDT 2009,NO_QUERY,Sheri_Beri,@ebrown2112  My son catergorized Opeth as progressive folk death metal. Well anyway it was meant as a compliment ebrown  
0,2071125510,Sun Jun 07 18:52:40 PDT 2009,NO_QUERY,mikeedeguz,aww... have to go na  Bye! I'll tweet tomorrow! :**
0,2258800698,Sat Jun 20 16:31:08 PDT 2009,NO_QUERY,ChristinaBV,"good thing we didnt go with Akon for our Game with Fame! He couldnt get through customs, and isnt coming! "
0,2056841434,Sat Jun 06 11:53:47 PDT 2009,NO_QUERY,faithiey,@RUSTYJ9 u suck...i take it back u don't suck friend! ur wonderful! i'm going to miss you when i go to Korea 
0,2072068161,Sun Jun 07 20:20:46 PDT 2009,NO_QUERY,JMLaser,Damn Lakers! Ugh! 
0,1980229878,Sun May 31 06:07:00 PDT 2009,NO_QUERY,angi19,hope that we will like eachother again and forget the beef...  like him still... (
0,2235533615,Fri Jun 19 01:26:36 PDT 2009,NO_QUERY,Panimation,@cookiemonster82 Morning! I want to be in the sun. 
0,1996651383,Mon Jun 01 15:27:00 PDT 2009,NO_QUERY,CaptainMurdo,@halbpro Not on iTunes yet 
1,1963352280,Fri May 29 12:35:36 PDT 2009,NO_QUERY,heykim,* thank u all for the #followfriday  mentions   @lisisilveira @catwmn13 @BodyLanguageLA @Donnette @MichaelJStone
0,1956456359,Thu May 28 21:55:10 PDT 2009,NO_QUERY,ash8184,@bdub1983 you have to take buddy... what would you do without him? 
1,1564040297,Mon Apr 20 01:28:04 PDT 2009,NO_QUERY,YaelJonasx3,"@Sharlinex3 Yep, and guess what? I`m still on the same page of my story. LOL! "
1,1981769524,Sun May 31 09:51:20 PDT 2009,NO_QUERY,jenniferworthen,Finally cutting my quilt strips. 
1,2189658561,Tue Jun 16 00:34:21 PDT 2009,NO_QUERY,ItsMandyYo,@AshleeNino  Amy wants to know if u can pray for her she has a bad chest cold...  Well Goodnight...
1,2011632281,Tue Jun 02 19:19:25 PDT 2009,NO_QUERY,anambanana,@murz13 I am a pure Lakers fan. Hahahh. 
1,1971452938,Sat May 30 07:08:51 PDT 2009,NO_QUERY,Sloaner24,Looking for apartments for Brian (with Brian) 
1,1684927524,Sat May 02 22:29:04 PDT 2009,NO_QUERY,keanufreak,"@lazalonso You are so hard to get in touch with. Found you on myspace, facebook, now here. You are a busy man. Of course. Ur an actor. "
0,2253262159,Sat Jun 20 07:52:14 PDT 2009,NO_QUERY,cockeyone,All I know nobody is going is going to win this situation. I love my family &amp; hate to see this happen 
1,2065090698,Sun Jun 07 07:52:21 PDT 2009,NO_QUERY,TheoMoore,@Jakanden LOL...I feel like I earn the right to do it occasionally.  hey we need to do a day hike sometime.
1,1973758236,Sat May 30 11:46:36 PDT 2009,NO_QUERY,Shannonstar,i dont like revision 
0,1833844026,Mon May 18 00:39:31 PDT 2009,NO_QUERY,RoisinMcK,"I hate sitting in traffic,what is with all this traffic. Why do people have to crash on the m6 it causes mayhem in Stafford and sot "
1,1976440407,Sat May 30 17:20:10 PDT 2009,NO_QUERY,cyborgturkey,@RHStavis Er...do we have to? 
1,1827504587,Sun May 17 10:51:05 PDT 2009,NO_QUERY,justashh,With the besties 
1,2053217739,Sat Jun 06 03:44:14 PDT 2009,NO_QUERY,msalonen,"@allmadmoji people call it greedy, I say charming! People call it arrogant,I say confident.I talk like this cause I can back it up! "
0,2217659785,Wed Jun 17 21:11:21 PDT 2009,NO_QUERY,TheMystifyer,"@theBrandiCyrus Can you do me a favor and pray for my niece Hannah, been in &amp; out of the hospital with jaundice.  was just born Saturday"
1,2054193348,Sat Jun 06 06:47:27 PDT 2009,NO_QUERY,Girlie115,Goin' to watch Gossip Girl &amp; 90210   love it&lt;3
1,2054643304,Sat Jun 06 07:47:38 PDT 2009,NO_QUERY,nunokaka85,"@HexFlash Dude, it will go great  Hope it will be good "
0,2265989124,Sun Jun 21 07:41:41 PDT 2009,NO_QUERY,ofCharlemagne,@lancearmstrong re: Troubling ..wow 
1,1696089109,Mon May 04 07:35:14 PDT 2009,NO_QUERY,benjaminmwebb,....dont act like your not impressed 
0,2174421804,Sun Jun 14 22:31:08 PDT 2009,NO_QUERY,olibugg,"Yeah, I started it but my internet crashed so I couldn't finish it. "
1,1548755530,Fri Apr 17 21:52:45 PDT 2009,NO_QUERY,windcriesriri,inside the 'black' with dad 
0,2197264850,Tue Jun 16 13:33:29 PDT 2009,NO_QUERY,plumsink,I spent the weekend covered in adorable kittens. And in close proximity to their overflowing cat box. 
0,1973834652,Sat May 30 11:55:37 PDT 2009,NO_QUERY,BrittanyMinggia,@AnthonyBucca why do we have to work today?  See you around 9. I love you!
0,1993601589,Mon Jun 01 10:38:24 PDT 2009,NO_QUERY,liveabiglife,"Arrived in Glasgow, too bad I'll only see the hotel and the airport "
0,1997120451,Mon Jun 01 16:17:23 PDT 2009,NO_QUERY,sarahluvscarter,"is laying around, not really in the mood for anything.  "
1,2002433266,Tue Jun 02 04:11:57 PDT 2009,NO_QUERY,shawny92,same goes to you @cathfortomorrow sorry 
1,1964832229,Fri May 29 14:52:51 PDT 2009,NO_QUERY,Schnik,@saraiderin Eh. It'll happen soon enough.  I try to go at least 2 or 3 times a summer. 
0,2249525833,Fri Jun 19 22:30:03 PDT 2009,NO_QUERY,jmarie906,Kind of bored on a friday night 
0,2204154826,Wed Jun 17 01:28:05 PDT 2009,NO_QUERY,mrfamouslyfe,@BooshyBAD OHHHH GREASSEEEE 
1,2010892374,Tue Jun 02 18:08:22 PDT 2009,NO_QUERY,gummie2509,Oh wow really that's tight 
1,1882385250,Fri May 22 06:46:35 PDT 2009,NO_QUERY,shyL3r,I hate packing.. Bacolod-Manila-Subic-Cebu-Cagayan de Oro.. but I love travelling 
1,1795856181,Thu May 14 08:29:06 PDT 2009,NO_QUERY,shankargan,@abhishek ah  i have to wait for it until tomorrow
1,2000186112,Mon Jun 01 21:35:03 PDT 2009,NO_QUERY,_VictoriaL,@DavidArchie That is an AMAZING SONG! 
1,2177179814,Mon Jun 15 05:36:50 PDT 2009,NO_QUERY,Monza972,It's 1.30pm and I have just woken up. Ah the fun of staying for #LeMans 
0,2242505245,Fri Jun 19 12:16:28 PDT 2009,NO_QUERY,kittenspawn,@trish1972  i hope they lawyer can help.
1,1880858728,Fri May 22 02:45:20 PDT 2009,NO_QUERY,lizkearsey,its a REALLY nice day out! anyone for a waterfight in the half term then  or today?
0,1694067294,Mon May 04 00:56:26 PDT 2009,NO_QUERY,jayleeran,can't sleep... he is too anxious about his new job starting tomorrow and too worried about his best friend who means the world to him. 
0,2066499931,Sun Jun 07 10:38:14 PDT 2009,NO_QUERY,turbobugbug,Coming back early just on purpose to vote for Europe and now stuck in stupid delayed train... grrrr 
1,2180575761,Mon Jun 15 10:39:27 PDT 2009,NO_QUERY,RJCox,@AnjelusX Thanks! 
1,2015464384,Wed Jun 03 04:44:05 PDT 2009,NO_QUERY,cpotorac,@intoOne oh ok  maybe next year if I come to belgium ;))
1,1468085495,Mon Apr 06 23:38:03 PDT 2009,NO_QUERY,Spectral_Hunter,Testing out my DSi on this site. It rocks 
0,2282534725,Mon Jun 22 11:29:32 PDT 2009,NO_QUERY,WenisAttack,@CalebFTSK thats sucks. 
0,2015113013,Wed Jun 03 03:44:31 PDT 2009,NO_QUERY,kaydeesstalker,the phone died  i love you
0,1980289467,Sun May 31 06:18:04 PDT 2009,NO_QUERY,little_finder,"wants to enjoy the sunshine but is feeling icky today, "
0,2060576241,Sat Jun 06 19:09:58 PDT 2009,NO_QUERY,77Alexandra,workaholic here... still at work 
0,2222347797,Thu Jun 18 06:51:22 PDT 2009,NO_QUERY,amkb,I need a nap!  
0,2266148897,Sun Jun 21 07:59:46 PDT 2009,NO_QUERY,JordanGarrett,"Wesley Chapel AA Allstars are the district Champs! Off to States in a week, meaning we have to cut our vacation short "
0,2000373620,Mon Jun 01 21:58:43 PDT 2009,NO_QUERY,candacecampbell,not feeling good. wishing I could cuddle with my man. 
1,2057783225,Sat Jun 06 13:39:09 PDT 2009,NO_QUERY,Dudette107,@Mellymobius We had a blast too!  Time flew by! hahaha!
0,2215225579,Wed Jun 17 17:51:00 PDT 2009,NO_QUERY,stefa_31,Sometimes I think I do not belong here 
1,2017842123,Wed Jun 03 09:02:10 PDT 2009,NO_QUERY,SarahGraham1990,Get me some more... - …followers please  I’ll give you cookies or cake…with some beer to wash it all down... http://tumblr.com/xk51xwavq
1,2062386365,Sat Jun 06 23:05:13 PDT 2009,NO_QUERY,iRockaBerry,@MCHammer i am officially following ur daughter! hehe too cute 
1,2053641181,Sat Jun 06 05:14:26 PDT 2009,NO_QUERY,jessicamloring,@GentleSinner Omgee =/ Go cook some radish  And cauliflower! It's amazinggg!
1,1793879555,Thu May 14 04:17:29 PDT 2009,NO_QUERY,radioACTIVE09,@mcflyharry have fun at the signing today. come to glasgow soon. im feeling ill. please reply it would make my day 
0,1823108778,Sat May 16 21:08:10 PDT 2009,NO_QUERY,MaraDai,@SaraLeann but rick likes it...  
1,1991400389,Mon Jun 01 06:58:21 PDT 2009,NO_QUERY,scenekidcali23,Nickelback &quot;if today was your last day&quot; good song good video just saw it! Now lady gaga is on vh1! 
1,2183914925,Mon Jun 15 15:09:35 PDT 2009,NO_QUERY,snowbunny22,@kymscrazy lol 'in Canadian' XD I love you Kym 
1,1989285990,Mon Jun 01 00:59:55 PDT 2009,NO_QUERY,PembsDave,@FlissTee Good Morning  I trust you are well ?
1,1795653408,Thu May 14 08:08:37 PDT 2009,NO_QUERY,lynnemthomas,@pmhswe Thanks! Will respond to your email today. 
0,2058673535,Sat Jun 06 15:24:22 PDT 2009,NO_QUERY,valentineskid,i want bill bailey to do the doctor who thing again! 
0,1999715944,Mon Jun 01 20:41:45 PDT 2009,NO_QUERY,ShanSoPink,still not finished moving... 
1,2055522147,Sat Jun 06 09:28:17 PDT 2009,NO_QUERY,QueenieCyrus,"@TeamCyrus Miley is coming to the uk =s Birimgham, manchester &amp;&amp; dublin "
0,2014115467,Wed Jun 03 00:30:21 PDT 2009,NO_QUERY,lockedfansy,"to PLAY is cancelled tmr  pub on friday, WHO'S ONS?!"
1,2187947762,Mon Jun 15 21:03:12 PDT 2009,NO_QUERY,DanielSayWhat,@p4purple Thanks for the follow! 
1,1970419282,Sat May 30 03:47:41 PDT 2009,NO_QUERY,naomijlea,@thelastressort well I wouldn't hold your breath ...right off for cuppa 
1,1548318369,Fri Apr 17 20:37:29 PDT 2009,NO_QUERY,KeishaFN,ball hockey on sunday. WOOOO ! I &lt;3 singing randomly.  
0,2245790779,Fri Jun 19 16:38:37 PDT 2009,NO_QUERY,S_h_a_n_n_e_n,misses blue gum lodge 
1,2192559394,Tue Jun 16 07:12:58 PDT 2009,NO_QUERY,askedenning,has secured the financial means for coming film project! 
0,2220866895,Thu Jun 18 04:10:00 PDT 2009,NO_QUERY,justjenniferlee,going to bed without a 3.0 jailbreak update. 
0,2199574346,Tue Jun 16 17:41:53 PDT 2009,NO_QUERY,UniAustin,I was guna go visit victoria but she wasnt home  i havent seen her in too long.
1,1968317270,Fri May 29 21:11:27 PDT 2009,NO_QUERY,xlilhammx,is extremely happy 
1,1956702856,Thu May 28 22:28:52 PDT 2009,NO_QUERY,yellowscone,"@starzapper Oh, and I think it's unfair for Surfer B, because A always has the right of way. Moral of the story: use a red board. "
0,2067383403,Sun Jun 07 12:14:52 PDT 2009,NO_QUERY,malden,@ajoyfulmom yum! I never get banana pudding around here 
1,2056806955,Sat Jun 06 11:49:53 PDT 2009,NO_QUERY,Lottie93,Might go upstairs... I dunno. In a very indecisive mood as you may be able to tell haha 
0,2205688794,Wed Jun 17 05:15:10 PDT 2009,NO_QUERY,TheDailyBlonde,@pricousins hey! how've u been? Big son is going in tomorrow morning bright and early 
0,1548581040,Fri Apr 17 21:21:29 PDT 2009,NO_QUERY,marisa32686,bed much later than i wanted...up at 5 am for work tomorrow til 3 ughhhhhhh 
1,1995828720,Mon Jun 01 14:06:37 PDT 2009,NO_QUERY,hollyalyxfinch,@WithoutMotive not the one with the blocks. The black and White one 
0,2237630174,Fri Jun 19 06:06:53 PDT 2009,NO_QUERY,CuteLioness,"@DashaMedvedeva Wow! OK, so most of the Russian I didn't understand very well at all, but it sounds like you are feeling lonely? "
0,1991905113,Mon Jun 01 07:52:08 PDT 2009,NO_QUERY,Emzlesss,"Loving the sunshine, enjoying the company, missing someone special "
0,2222644329,Thu Jun 18 07:15:31 PDT 2009,NO_QUERY,KenDahl4U,@AlexisTai hmmm? I can't rmember the exact words  ooooh i remember! its a song about where ur heart is...rather be with the one...somethin
0,2205324936,Wed Jun 17 04:29:25 PDT 2009,NO_QUERY,queeniereyes,POUR OUT ALMOST EVERYTHING... 
0,1881037058,Fri May 22 03:22:54 PDT 2009,NO_QUERY,jlusujith,some problem with tweet deck here...it says unable to connect to twitter 
0,1968617409,Fri May 29 21:49:33 PDT 2009,NO_QUERY,sheralynn,@TheLonelyGnome I don't know but it makes me really sad.. I hope not! Omg 
0,2221477362,Thu Jun 18 05:27:25 PDT 2009,NO_QUERY,joLLiBeeJ,@freepunkt_17 i saw it sa MNET channel via internet TV eh..  hindi sa cable channel dito..
0,2057887821,Sat Jun 06 13:51:18 PDT 2009,NO_QUERY,SuperDunner,I had new home in new apartment. Only problem: Packing needs to be done and my entire floor is a mess of stuff 
1,1997964277,Mon Jun 01 17:45:45 PDT 2009,NO_QUERY,SuperSammie16,"@FreshEJAY JUST WAITZZZ GIRL! Its great!    I love it! And is it just me, or was rob lookin extra spiffy and hot last night?!?!!!!!"
0,2060417548,Sat Jun 06 18:52:05 PDT 2009,NO_QUERY,nellyjay,No mall 4 me.. it already closed 
1,1770716934,Mon May 11 22:03:21 PDT 2009,NO_QUERY,helpergirl,Playing the Grocery Game. Last week saved $29 in coupons.  Breaking $35 tomorrow.   Every week the checkout person comments. It works!
0,1678052089,Sat May 02 05:17:11 PDT 2009,NO_QUERY,broncofan19247,baseball practice canceled  but friend comin ovr 2day!
